0.000000000000000e+000	-3.042941e-001
1.642857142857597e-005	-3.214768e-001
3.285714285715194e-005	-3.361430e-001
4.928571428572791e-005	-3.482930e-001
6.571428571430388e-005	-3.579266e-001
8.214285714287984e-005	-3.650438e-001
9.857142857145582e-005	-3.696447e-001
1.150000000000317e-004	-3.717292e-001
1.250000000000348e-004	-3.725913e-001
1.350000000000379e-004	-3.729110e-001
1.450000000000409e-004	-3.727378e-001
1.550000000000440e-004	-3.721179e-001
1.650000000000471e-004	-3.710944e-001
1.750000000000501e-004	-3.697074e-001
1.850000000000532e-004	-3.679941e-001
1.950000000000562e-004	-3.659886e-001
2.050000000000593e-004	-3.637226e-001
2.150000000000624e-004	-3.612251e-001
2.250000000000654e-004	-3.585226e-001
2.350000000000685e-004	-3.556395e-001
2.450000000000716e-004	-3.525982e-001
2.550000000000746e-004	-3.494190e-001
2.650000000000777e-004	-3.461204e-001
2.750000000000807e-004	-3.427195e-001
2.850000000000838e-004	-3.392316e-001
2.950000000000869e-004	-3.356708e-001
3.050000000000899e-004	-3.320498e-001
3.150000000000930e-004	-3.283802e-001
3.250000000000961e-004	-3.246725e-001
3.350000000000991e-004	-3.209363e-001
3.450000000001022e-004	-3.171802e-001
3.550000000001052e-004	-3.134121e-001
3.650000000001083e-004	-3.096390e-001
3.750000000001114e-004	-3.058674e-001
3.950000000001175e-004	-2.983514e-001
4.150000000001236e-004	-2.909040e-001
4.350000000001297e-004	-2.835576e-001
4.550000000001359e-004	-2.763387e-001
4.750000000001420e-004	-2.692683e-001
4.950000000001481e-004	-2.623632e-001
5.150000000001542e-004	-2.556368e-001
5.350000000001604e-004	-2.490992e-001
5.550000000001665e-004	-2.427585e-001
5.750000000001726e-004	-2.366205e-001
5.950000000001787e-004	-2.306891e-001
6.150000000001848e-004	-2.249671e-001
6.350000000001910e-004	-2.194560e-001
6.550000000001971e-004	-2.141564e-001
6.750000000002032e-004	-2.090678e-001
7.050000000002124e-004	-2.018285e-001
7.350000000002216e-004	-1.950563e-001
7.650000000002308e-004	-1.887434e-001
7.950000000002400e-004	-1.828806e-001
8.250000000002492e-004	-1.774573e-001
8.450000000002553e-004	-1.740805e-001
8.550000000002583e-004	-1.724624e-001
8.750000000002645e-004	-1.693645e-001
9.050000000002736e-004	-1.650566e-001
9.350000000002828e-004	-1.611445e-001
9.650000000002920e-004	-1.576156e-001
9.950000000003012e-004	-1.544573e-001
1.019285714286023e-003	-1.521794e-001
1.043571428571745e-003	-1.501133e-001
1.067857142857467e-003	-1.482590e-001
1.092142857143188e-003	-1.466164e-001
1.116428571428910e-003	-1.451856e-001
1.140714285714632e-003	-1.439666e-001
1.165000000000353e-003	-1.429593e-001
1.195000000000362e-003	-1.419566e-001
1.225000000000372e-003	-1.412322e-001
1.245000000000378e-003	-1.408984e-001
1.265000000000384e-003	-1.406800e-001
1.275000000000387e-003	-1.406131e-001
1.285000000000390e-003	-1.405739e-001
1.295000000000393e-003	-1.405620e-001
1.305000000000396e-003	-1.405770e-001
1.315000000000399e-003	-1.406186e-001
1.335000000000405e-003	-1.407797e-001
1.355000000000411e-003	-1.410424e-001
1.385000000000421e-003	-1.416203e-001
1.415000000000430e-003	-1.424102e-001
1.449285714286155e-003	-1.435931e-001
1.483571428571879e-003	-1.449933e-001
1.517857142857604e-003	-1.466108e-001
1.552142857143329e-003	-1.484458e-001
1.586428571429054e-003	-1.504981e-001
1.620714285714779e-003	-1.527678e-001
1.655000000000503e-003	-1.552549e-001
1.692142857143372e-003	-1.581453e-001
1.729285714286240e-003	-1.611892e-001
1.766428571429109e-003	-1.643867e-001
1.803571428571977e-003	-1.677376e-001
1.840714285714846e-003	-1.712420e-001
1.877857142857715e-003	-1.748999e-001
1.915000000000583e-003	-1.787113e-001
1.953571428572023e-003	-1.827800e-001
1.992142857143464e-003	-1.869149e-001
2.030714285714904e-003	-1.911160e-001
2.069285714286345e-003	-1.953834e-001
2.107857142857785e-003	-1.997171e-001
2.146428571429225e-003	-2.041170e-001
2.185000000000666e-003	-2.085831e-001
2.213571428572103e-003	-2.118929e-001
2.242142857143540e-003	-2.151963e-001
2.270714285714978e-003	-2.184933e-001
2.299285714286415e-003	-2.217840e-001
2.327857142857852e-003	-2.250684e-001
2.356428571429290e-003	-2.283464e-001
2.385000000000727e-003	-2.316181e-001
2.433571428572170e-003	-2.371577e-001
2.482142857143614e-003	-2.425525e-001
2.530714285715057e-003	-2.478024e-001
2.579285714286501e-003	-2.529075e-001
2.627857142857944e-003	-2.578678e-001
2.676428571429388e-003	-2.626832e-001
2.725000000000831e-003	-2.673537e-001
2.745000000000837e-003	-2.691927e-001
2.797857142857996e-003	-2.739234e-001
2.850714285715155e-003	-2.783015e-001
2.903571428572314e-003	-2.823270e-001
2.956428571429473e-003	-2.860000e-001
3.009285714286632e-003	-2.893205e-001
3.062142857143791e-003	-2.922884e-001
3.115000000000950e-003	-2.949038e-001
3.150714285715247e-003	-2.964045e-001
3.186428571429544e-003	-2.976875e-001
3.222142857143840e-003	-2.987528e-001
3.257857142858137e-003	-2.996004e-001
3.293571428572434e-003	-3.002302e-001
3.329285714286730e-003	-3.006422e-001
3.365000000001027e-003	-3.008365e-001
3.375000000001030e-003	-3.008446e-001
3.395000000001036e-003	-3.008044e-001
3.425000000001045e-003	-3.006019e-001
3.449285714286767e-003	-3.003146e-001
3.473571428572489e-003	-2.999085e-001
3.497857142858211e-003	-2.993837e-001
3.522142857143932e-003	-2.987401e-001
3.546428571429654e-003	-2.979777e-001
3.570714285715376e-003	-2.970966e-001
3.595000000001097e-003	-2.960967e-001
3.615000000001103e-003	-2.951778e-001
3.665000000001119e-003	-2.925296e-001
3.715000000001134e-003	-2.893234e-001
3.765000000001149e-003	-2.855594e-001
3.815000000001165e-003	-2.812374e-001
3.865000000001180e-003	-2.763575e-001
3.915000000001195e-003	-2.709197e-001
3.965000000001211e-003	-2.649239e-001
