0.000000000000000e+000	-4.604280e-001
3.785714285715396e-005	-4.632534e-001
7.571428571430793e-005	-4.656628e-001
1.135714285714619e-004	-4.676559e-001
1.514285714286159e-004	-4.692330e-001
1.892857142857698e-004	-4.703939e-001
2.271428571429238e-004	-4.711386e-001
2.650000000000777e-004	-4.714672e-001
2.750000000000807e-004	-4.714729e-001
2.950000000000869e-004	-4.713895e-001
3.207142857143805e-004	-4.711012e-001
3.464285714286740e-004	-4.705942e-001
3.721428571429677e-004	-4.698683e-001
3.978571428572612e-004	-4.689235e-001
4.235714285715549e-004	-4.677599e-001
4.492857142858485e-004	-4.663775e-001
4.750000000001420e-004	-4.647763e-001
5.050000000001512e-004	-4.626149e-001
5.607142857144540e-004	-4.578063e-001
6.164285714287568e-004	-4.518670e-001
6.721428571430596e-004	-4.447967e-001
7.278571428573624e-004	-4.365956e-001
7.835714285716652e-004	-4.272636e-001
8.392857142859679e-004	-4.168008e-001
8.950000000002706e-004	-4.052070e-001
9.350000000002828e-004	-3.961431e-001
9.750000000002951e-004	-3.864766e-001
1.015000000000307e-003	-3.762076e-001
1.055000000000320e-003	-3.653359e-001
1.095000000000332e-003	-3.538616e-001
1.135000000000344e-003	-3.417848e-001
1.175000000000356e-003	-3.291053e-001
1.185000000000359e-003	-3.258424e-001
1.205000000000366e-003	-3.192047e-001
1.242142857143234e-003	-3.064720e-001
1.279285714286103e-003	-2.932395e-001
1.316428571428971e-003	-2.795070e-001
1.353571428571840e-003	-2.652746e-001
1.390714285714708e-003	-2.505424e-001
1.427857142857577e-003	-2.353102e-001
1.465000000000445e-003	-2.195782e-001
1.475000000000448e-003	-2.152635e-001
1.495000000000454e-003	-2.065300e-001
1.545000000000470e-003	-1.840383e-001
1.595000000000485e-003	-1.607593e-001
1.645000000000500e-003	-1.366932e-001
1.695000000000516e-003	-1.118397e-001
1.745000000000531e-003	-8.619908e-002
1.795000000000546e-003	-5.977121e-002
1.845000000000562e-003	-3.255610e-002
1.875000000000571e-003	-1.592914e-002
1.895000000000577e-003	-4.709018e-003
1.905000000000580e-003	9.409239e-004
1.925000000000586e-003	1.231926e-002
1.975000000000601e-003	4.130840e-002
2.025000000000617e-003	7.080891e-002
2.075000000000632e-003	1.008208e-001
2.125000000000647e-003	1.313440e-001
2.175000000000663e-003	1.623787e-001
2.225000000000678e-003	1.939247e-001
2.275000000000693e-003	2.259821e-001
2.359285714286433e-003	2.812944e-001
2.443571428572173e-003	3.367666e-001
2.527857142857914e-003	3.923988e-001
2.612142857143653e-003	4.481907e-001
2.696428571429394e-003	5.041426e-001
2.780714285715134e-003	5.602544e-001
2.865000000000874e-003	6.165260e-001
2.897857142858027e-003	6.380389e-001
2.930714285715179e-003	6.593637e-001
2.963571428572333e-003	6.805006e-001
2.996428571429486e-003	7.014495e-001
3.029285714286639e-003	7.222104e-001
3.062142857143791e-003	7.427833e-001
3.095000000000944e-003	7.631683e-001
3.115000000000950e-003	7.754260e-001
3.163571428572394e-003	8.049329e-001
3.212142857143837e-003	8.336477e-001
3.260714285715281e-003	8.615704e-001
3.309285714286724e-003	8.887010e-001
3.357857142858168e-003	9.150396e-001
3.406428571429611e-003	9.405861e-001
3.455000000001054e-003	9.653406e-001
3.465000000001058e-003	9.702835e-001
3.475000000001061e-003	9.751818e-001
3.485000000001064e-003	9.800356e-001
3.495000000001067e-003	9.848447e-001
3.505000000001070e-003	9.896092e-001
3.515000000001073e-003	9.943291e-001
3.525000000001076e-003	9.990044e-001
3.545000000001082e-003	1.008212e+000
3.562142857143944e-003	1.015960e+000
3.579285714286807e-003	1.023559e+000
3.596428571429669e-003	1.031009e+000
3.613571428572532e-003	1.038310e+000
3.630714285715394e-003	1.045461e+000
3.647857142858257e-003	1.052464e+000
3.665000000001119e-003	1.059317e+000
3.685000000001125e-003	1.067105e+000
3.695000000001128e-003	1.070916e+000
3.705000000001131e-003	1.074672e+000
3.715000000001134e-003	1.078372e+000
3.725000000001137e-003	1.082016e+000
3.735000000001140e-003	1.085602e+000
3.745000000001143e-003	1.089130e+000
3.755000000001146e-003	1.092600e+000
3.765000000001149e-003	1.096012e+000
3.775000000001152e-003	1.099363e+000
3.785000000001156e-003	1.102655e+000
3.795000000001159e-003	1.105885e+000
3.805000000001162e-003	1.109053e+000
3.815000000001165e-003	1.112159e+000
3.825000000001168e-003	1.115201e+000
3.835000000001171e-003	1.118177e+000
3.845000000001174e-003	1.121087e+000
3.855000000001177e-003	1.123929e+000
3.865000000001180e-003	1.126699e+000
3.875000000001183e-003	1.129397e+000
3.885000000001186e-003	1.132017e+000
3.895000000001189e-003	1.134555e+000
3.905000000001192e-003	1.137006e+000
3.915000000001195e-003	1.139362e+000
